epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,830.552,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0022115,0.0022115,0.0022115
171,977.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002195,0.002195,0.002195
172,1123.18,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0021785,0.0021785,0.0021785
173,1269.77,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002162,0.002162,0.002162
174,1414.51,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0021455,0.0021455,0.0021455
175,1560.51,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002129,0.002129,0.002129
176,1705.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0021125,0.0021125,0.0021125
177,1851.63,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002096,0.002096,0.002096
178,1998.41,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0020795,0.0020795,0.0020795
179,2145.68,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002063,0.002063,0.002063
180,2292.75,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0020465,0.0020465,0.0020465
181,2437.18,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00203,0.00203,0.00203
182,2582.56,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0020135,0.0020135,0.0020135
183,2728.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001997,0.001997,0.001997
184,2874.06,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0019805,0.0019805,0.0019805
185,3018.94,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001964,0.001964,0.001964
186,3165.24,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0019475,0.0019475,0.0019475
187,3310.19,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001931,0.001931,0.001931
188,3455.75,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0019145,0.0019145,0.0019145
189,3601.06,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001898,0.001898,0.001898
190,3745.95,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0018815,0.0018815,0.0018815
191,3891.58,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001865,0.001865,0.001865
192,4036.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0018485,0.0018485,0.0018485
193,4182.59,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001832,0.001832,0.001832
194,4327.98,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0018155,0.0018155,0.0018155
195,4474.24,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001799,0.001799,0.001799
196,4619.17,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0017825,0.0017825,0.0017825
197,4764.66,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001766,0.001766,0.001766
198,4910.43,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0017495,0.0017495,0.0017495
199,5055.33,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001733,0.001733,0.001733
200,5200.12,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0017165,0.0017165,0.0017165
201,5344.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0017,0.0017,0.0017
202,5489.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0016835,0.0016835,0.0016835
203,5635.17,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001667,0.001667,0.001667
204,5781.41,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0016505,0.0016505,0.0016505
205,5926.23,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001634,0.001634,0.001634
206,6071.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0016175,0.0016175,0.0016175
207,6215.63,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001601,0.001601,0.001601
208,6361.23,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0015845,0.0015845,0.0015845
209,6506.97,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001568,0.001568,0.001568
210,6652.79,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0015515,0.0015515,0.0015515
211,6799.31,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001535,0.001535,0.001535
212,6945.79,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0015185,0.0015185,0.0015185
213,7091.89,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001502,0.001502,0.001502
214,7237.63,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0014855,0.0014855,0.0014855
215,7383.54,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001469,0.001469,0.001469
216,7528.58,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0014525,0.0014525,0.0014525
217,7675.26,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001436,0.001436,0.001436
218,7821.92,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0014195,0.0014195,0.0014195
219,7969.72,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001403,0.001403,0.001403
220,8117.98,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0013865,0.0013865,0.0013865
221,8265.88,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00137,0.00137,0.00137
222,8414.43,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0013535,0.0013535,0.0013535
223,8559.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.001337,0.001337,0.001337
